REEF_ID,REEF_SUB_ID,REEF_NAME,REEF_AREA,LAT_DEG,LAT_MIN,LONG_DEG,LONG_MIN,GAZ_NAME,REEF_CLASS,FULLREEF_ID,G_SECTION,A_SECTOR,SHELF,LONG_DD,LAT_DD,AIMS_REEF_NAME,
11099,S,11099S,6439,11,25,143,33,11-099,,11099S,FN,CG,,143.55,-11.416667,11099S,
11100,S,SHADWELL REEF,380,11,27,143,45,MCGILLIVRAY,,11100S,FN,CG,,143.75,-11.45,SHADWELL REEF,
11101,S,11101S,750,11,27.5,143,31,11-101,,11101S,FN,CG,,143.516667,-11.458333,11101S,
11102,S,11102S,260,11,27.5,143,57,11-102,,11102S,FN,CG,,143.95,-11.458333,11102S,
11103,S,INDEFATIGABLE REEF,1560,11,28,143,38.5,11-103,,11103S,FN,CG,,143.641667,-11.466667,INDEFATIGABLE REEF,
11104,S,11104S,1659,11,28,143,42.5,11-104,,11104S,FN,CG,,143.708333,-11.466667,11104S,
11105,S,11105S,0,11,28,143,54.5,11-105,,11105S,FN,CG,,143.908333,-11.466667,11105S,
11106,S,11106S,120,11,29,143,55.5,11-106,,11106S,FN,CG,,143.925,-11.483333,11106S,
11107,S,11107S,190,11,29,143,59,11-107,,11107S,FN,CG,,143.983333,-11.483333,11107S,
11108,S,11108S,30,11,28,143,52.5,11-108,,11108S,FN,CG,,143.875,-11.466667,11108S,
11109,S,11109S,310,11,29.5,143,54,11-109,,11109S,FN,CG,,143.9,-11.491667,11109S,
11110,S,11110S,120,11,29,143,50,11-110,,11110S,FN,CG,,143.833333,-11.483333,11110S,
11111,S,11111S,3000,11,29.5,143,33,11-111,,11111S,FN,CG,,143.55,-11.491667,11111S,
11112,S,11112S,120,11,1.5,143,59.5,11-112,,11112S,FN,CG,,143.991667,-11.025,11112S,
11113,S,11113S,310,11,2,144,1.5,11-113,,11113S,FN,CG,,144.025,-11.033333,11113S,
11114,S,11114S,150,11,2.5,144,1,11-114,,11114S,FN,CG,,144.016667,-11.041667,11114S,
11115,S,11115S,310,11,3,144,2,11-115,,11115S,FN,CG,,144.033333,-11.05,11115S,
11116,S,11116S,80,11,4,144,2.5,11-116,,11116S,FN,CG,,144.041667,-11.066667,11116S,
11117,S,11117S,810,11,6,144,3,11-117,,11117S,FN,CG,,144.05,-11.1,11117S,
11118,A,11118A,120,11,8,144,2.5,11-118,,11118A,FN,CG,,144.041667,-11.133333,11118A,
11118,B,11118B,20,11,8.5,144,1.5,11-118,,11118B,FN,CG,,144.025,-11.141667,11118B,
11119,S,11119S,1000,11,9,144,4,11-119,,11119S,FN,CG,,144.066667,-11.15,11119S,
11120,S,11120S,190,11,11.5,144,3.5,11-120,,11120S,FN,CG,,144.058333,-11.191667,11120S,
11121,S,11121S,190,11,12,144,2.5,11-121,,11121S,FN,CG,,144.041667,-11.2,11121S,
11122,S,11122S,190,11,12.5,144,2.5,11-122,,11122S,FN,CG,,144.041667,-11.208333,11122S,
11123,S,11123S,120,11,13,144,3,11-123,,11123S,FN,CG,,144.05,-11.216667,11123S,
11124,S,11124S,20,11,13.5,144,3,11-124,,11124S,FN,CG,,144.05,-11.225,11124S,
11125,S,STARK REEF,1310,11,15.5,144,3.5,11-125,,11125S,FN,CG,,144.058333,-11.258333,STARK REEF,
11126,A,11126A,,11,16,144,0.5,11-126,,11126A,FN,CG,,144.008333,-11.266667,11126A,
11126,B,11126B,,11,16.5,144,1,11-126,,11126B,FN,CG,,144.016667,-11.275,11126B,
11127,S,11127S,,11,15.5,144,1,11-127,,11127S,FN,CG,,144.016667,-11.258333,11127S,
11128,S,11128S,190,11,16.5,144,1.5,11-128,,11128S,FN,CG,,144.025,-11.275,11128S,
11129,S,11129S,120,11,16.5,144,2.5,11-129,,11129S,FN,CG,,144.041667,-11.275,11129S,
11130,S,MOULTER REEF,500,11,25.5,144,0.5,PANDORA (11130),,11130S,FN,CG,,144.008333,-11.425,MOULTER REEF,
11131,S,SAUNDERS REEF,2750,11,30,144,3.5,11-131,,11131S,FN,CG,,144.058333,-11.5,SAUNDERS REEF,
11132,S,HUNTER REEFS,380,11,31,142,52,HUNTERS,,11132S,FN,CG,,142.866667,-11.516667,HUNTER REEFS,
11133,S,11133S,439,11,34,142,50.5,11-133,,11133S,NA,CG,,142.841667,-11.566667,11133S,
11134,S,PIRIE REEF,60,11,35.5,142,54,PIRIE ISLET,,11134S,FN,CG,,142.9,-11.591667,PIRIE REEF,
11135,S,11135S,80,11,37.5,142,51.5,11-135,,11135S,NA,CG,,142.858333,-11.625,11135S,
11136,S,HANNIBAL ISLANDS REEF,250,11,35.5,142,56,HANNIBAL ISLETS,,11136S,FN,CG,,142.933333,-11.591667,HANNIBAL ISLANDS REEF,
11137,S,11137S,80,11,39,142,54.5,11-137,,11137S,FN,CG,,142.908333,-11.65,11137S,
11138,S,MACARTHUR ISLANDS REEF,390,11,44,142,59,MACARTHUR ISLANDS,,11138S,FN,CG,,142.983333,-11.733333,MACARTHUR ISLANDS REEF,
11139,S,11139S,730,11,45.5,142,58,11-139,,11139S,FN,CG,,142.966667,-11.758333,11139S,
11140,S,11140S,150,11,46,142,53.5,11-140,,11140S,FN,CG,,142.891667,-11.766667,11140S,
11141,S,11141S,190,11,46,142,55,11-141,,11141S,FN,CG,,142.916667,-11.766667,11141S,
11142,S,11142S,500,11,46,142,56.5,11-142,,11142S,FN,CG,,142.941667,-11.766667,11142S,
11143,S,11143S,30,11,46,142,57,11-143,,11143S,FN,CG,,142.95,-11.766667,11143S,
11144,S,11144S,40,11,47,142,52.5,11-144,,11144S,FN,CG,,142.875,-11.783333,11144S,
11145,S,11145S,380,11,48,142,51.5,11-145,,11145S,FN,CG,,142.858333,-11.8,11145S,
11146,S,NIGGER HEAD REEF,60,11,47.5,142,56,NIGGERHEAD,,11146S,FN,CG,,142.933333,-11.791667,NIGGER HEAD REEF,
11147,S,11147S,120,11,48,142,54,11-147,,11147S,FN,CG,,142.9,-11.8,11147S,
11148,S,11148S,60,11,49.5,142,53.5,11-148,,11148S,FN,CG,,142.891667,-11.825,11148S,
11149,S,11149S,1180,11,51,142,53,11-149,,11149S,FN,CG,,142.883333,-11.85,11149S,
11150,S,11150S,40,11,50.5,142,56,11-150,,11150S,FN,CG,,142.933333,-11.841667,11150S,
11151,S,11151S,80,11,51.5,142,59.5,11-151,,11151S,FN,CG,,142.991667,-11.858333,11151S,
11152,S,11152S,750,11,53,142,55,11-152,,11152S,FN,CG,,142.916667,-11.883333,11152S,
11153,S,11153S,30,11,53,142,58,11-153,,11153S,FN,CG,,142.966667,-11.883333,11153S,
11154,S,11154S,190,11,31,143,5,11-154,,11154S,FN,CG,,143.083333,-11.516667,11154S,
11155,S,11155S,2250,11,32,143,10,11-155,,11155S,FN,CG,,143.166667,-11.533333,11155S,
11156,S,WIZARD REEF,2000,11,33,143,1,WIZARD,PLANAR,11156S,FN,CG,I,143.016667,-11.55,WIZARD REEF,
11157,S,11157S,9310,11,32.5,143,30.5,11-157,,11157S,FN,CG,,143.508333,-11.541667,11157S,
11158,S,11158S,630,11,35,143,14,11-158,,11158S,FN,CG,,143.233333,-11.583333,11158S,
11159,S,11159S,1500,11,35.5,143,11,11-159,,11159S,FN,CG,,143.183333,-11.591667,11159S,
11160,S,11160S,4560,11,35,143,25.5,11-160,,11160S,FN,CG,,143.425,-11.583333,11160S,
11161,S,VIKING REEF,310,11,35.5,143,0.5,VIKING,,11161S,FN,CG,,143.008333,-11.591667,VIKING REEF,
11162,S,11162S,250,11,36,143,17.5,11-162,,11162S,FN,CG,M,143.291667,-11.6,Reef 11-162,1
11163,S,11163S,0,11,37,143,32,11-163,,11163S,FN,CG,,143.533333,-11.616667,11163S,
11164,S,11164S,8940,11,41.5,143,26,11-164,,11164S,FN,CG,,143.433333,-11.691667,11164S,
11165,S,THRUSH REEF,630,11,42.5,143,11.5,THRUSH,,11165S,FN,CG,,143.191667,-11.708333,THRUSH REEF,
11166,S,FORWOOD REEF,80,11,44,143,15,FORWOOD,,11166S,FN,CG,,143.25,-11.733333,FORWOOD REEF,
11167,S,BIRD ISLANDS REEF (NORTH),120,11,46,143,5,BIRD IS'S,PLANAR,11167S,FN,CG,I,143.083333,-11.766667,Bird Islands North,1
11168,S,FAIRWAY REEF,1,11,45,143,14.5,FAIRWAY,,11168S,FN,CG,,143.241667,-11.75,FAIRWAY REEF,
11169,S,BIRD ISLANDS REEF (SOUTH),80,11,47,143,5,11-169,PLANAR,11169S,FN,CG,I,143.083333,-11.783333,BIRD ISLANDS REEF (SOUTH),
11170,S,CHIMMO SHOAL,20,11,47.5,143,15,CHIMMO SHOAL,,11170S,FN,CG,,143.25,-11.791667,CHIMMO SHOAL,
11171,S,GUTHRAY REEF,80,11,47.5,143,16,GUTHRAY,,11171S,FN,CG,,143.266667,-11.791667,GUTHRAY REEF,
11172,S,11172S,20,11,48.5,143,0,11-172,,11172S,FN,CG,,143,-11.808333,11172S,
11173,S,COCKBURN REEF,30130,11,50.5,143,20.5,COCKBURN,,11173S,FN,CG,,143.341667,-11.841667,COCKBURN REEF,
11174,S,MAGRA REEF,120,11,51.5,143,17,MAGRA ISLET,,11174S,FN,CG,,143.283333,-11.858333,MAGRA REEF,
11175,S,11175S,10,11,52,143,18,11-175,,11175S,FN,CG,,143.3,-11.866667,11175S,
11176,S,RODNEY REEF,190,11,54,143,6.5,RODNEY ISLAND,,11176S,FN,CG,,143.108333,-11.9,RODNEY REEF,
11177,S,11177S,120,11,54.5,143,7.5,11-177,,11177S,FN,CG,,143.125,-11.908333,11177S,
11178,S,COCKBURN PATCH,40,11,55,143,20,COCKBURN PATCH,,11178S,FN,CG,,143.333333,-11.916667,COCKBURN PATCH,
11179,S,ERLANGEN PATCH,20,11,55,143,21,ERLANGEN PATCH,,11179S,FN,CG,,143.35,-11.916667,ERLANGEN PATCH,
11180,S,PALUMA SHOAL,40,11,55,143,18.5,PALUMA SHOAL,,11180S,FN,CG,,143.308333,-11.916667,PALUMA SHOAL,
11181,S,SUNDAY REEF,120,11,55.5,143,12.5,SUNDAY ISLAND,,11181S,NA,CG,,143.208333,-11.925,SUNDAY REEF,
11182,S,BREMNER SHOAL,30,11,57,143,13,BREMNER SHOAL,,11182S,NA,CG,,143.216667,-11.95,BREMNER SHOAL,
11183,S,OUTER REEF,10,11,56.5,143,14.5,OUTER,,11183S,FN,CG,,143.241667,-11.941667,OUTER REEF,
11184,A,QUEUE REEF,20340,11,56,143,22,QUEUE,,11184A,FN,CG,M,143.366667,-11.933333,QUEUE REEF,
11184,B,WRECK REEF,439,11,57,143,26,WRECK,,11184B,FN,CG,M,143.433333,-11.95,WRECK REEF,
11184,C1,SIR CHARLES HARDY ISLANDS (1),300,11,54.5,143,28,SIR CHARLES HARDY (1),FRINGING,11184C1,FN,CG,M,143.466667,-11.908333,Sir Charles Hardy Islands North,1
11184,C2,SIR CHARLES HARDY ISLANDS (2),300,11,54.5,143,28,SIR CHARLES HARDY (2),FRINGING,11184C2,FN,CG,M,143.466667,-11.908333,Sir Charles Hardy Islands South,1
11185,S,NOB REEF,30,11,57,143,16,NOB ISLAND,,11185S,FN,CG,,143.266667,-11.95,NOB REEF,
11186,S,11186S,120,11,57.5,143,16.5,11-186,,11186S,FN,CG,,143.275,-11.958333,11186S,
11187,S,HARVEY REEF,120,11,58.5,143,16,HARVEY ISLAND,,11187S,FN,CG,,143.266667,-11.975,HARVEY REEF,
11188,S,CLERKE REEF,100,11,58.5,143,17,CLERKE ISLAND,,11188S,FN,CG,,143.283333,-11.975,CLERKE REEF,
11189,S,PERRY REEF,50,11,58.5,143,15.5,PERRY ISLAND,,11189S,FN,CG,,143.258333,-11.975,PERRY REEF,
11190,A,CAPE GRENVILLE REEF (NO 1),90,11,57.5,143,14,CAPE GRENVILLE A,,11190A,FN,CG,,143.233333,-11.958333,CAPE GRENVILLE REEF (NO 1),
11190,B,CAPE GRENVILLE REEF (NO 2),40,11,59,143,14,CAPE GRENVILLE B,,11190B,FN,CG,,143.233333,-11.983333,CAPE GRENVILLE REEF (NO 2),
11190,C,CAPE GRENVILLE REEF (NO 3),60,11,59,143,13.5,CAPE GRENVILLE C,,11190C,FN,CG,,143.225,-11.983333,CAPE GRENVILLE REEF (NO 3),
11191,S,HICKS REEF(11191),120,11,59,143,16.5,HICKS ISLAND,,11191S,FN,CG,,143.275,-11.983333,HICKS REEF(11191),
11192,S,MIDDLE REEF(11192),10,11,59,143,15.5,MIDDLE (11192),,11192S,FN,CG,,143.258333,-11.983333,MIDDLE REEF(11192),
11193,A,TWIN REEFS (NORTH),1,11,59.5,143,16,TWINS (A) (11193A),,11193A,FN,CG,,143.266667,-11.991667,TWIN REEFS (NORTH),
11193,B,TWIN REEFS (SOUTH),1,12,0,143,16,TWINS (B) (11193B),,11193B,FN,CG,,143.266667,-12,TWIN REEFS (SOUTH),
11194,S,GORE REEF,60,11,59.3,143,15.2,GORE ISLAND,,11194S,FN,CG,,143.253333,-11.988333,GORE REEF,
11195,S,SOUTH REEF,190,12,0,143,14.5,SOUTH,,11195S,FN,CG,,143.241667,-12,SOUTH REEF,
11196,S,11196S,10,11,30,143,56.5,11-196,,11196S,FN,CG,,143.941667,-11.5,11196S,
11197,S,11197S,120,11,30.5,143,50.5,11-197,,11197S,FN,CG,,143.841667,-11.508333,11197S,
11198,S,11198S,30,11,31,143,48.5,11-198,,11198S,FN,CG,,143.808333,-11.516667,11198S,
11199,S,11199S,30,11,31,143,47.5,11-199,,11199S,FN,CG,,143.791667,-11.516667,11199S,
11200,S,SIDDONS REEF,1630,11,30.5,143,38.5,11-200,,11200S,FN,CG,,143.641667,-11.508333,SIDDONS REEF,
11201,S,11201S,190,11,32,143,50.5,11-201,,11201S,FN,CG,,143.841667,-11.533333,11201S,
11202,S,11202S,40,11,31.5,143,51,11-202,,11202S,FN,CG,,143.85,-11.525,11202S,
11203,S,11203S,120,11,32,143,50,11-203,,11203S,FN,CG,,143.833333,-11.533333,11203S,
11204,S,11204S,40,11,32.5,143,50.5,11-204,,11204S,FN,CG,,143.841667,-11.541667,11204S,
11205,S,11205S,190,11,31.5,143,53.5,11-205,,11205S,FN,CG,,143.891667,-11.525,11205S,
11206,S,11206S,190,11,31,143,57,11-206,,11206S,FN,CG,,143.95,-11.516667,11206S,
11207,S,11207S,250,11,32,143,52.5,11-207,,11207S,FN,CG,,143.875,-11.533333,11207S,
11208,A,11208A,50,11,33,143,50,11-208,,11208A,FN,CG,,143.833333,-11.55,11208A,
11208,B,11208B,10,11,33.5,143,50.5,11-208,,11208B,FN,CG,,143.841667,-11.558333,11208B,
11209,S,11209S,30,11,33,143,51.5,11-209,,11209S,FN,CG,,143.858333,-11.55,11209S,
11210,A,11210A,30,11,34,143,50.5,11-210,,11210A,FN,CG,,143.841667,-11.566667,11210A,
11210,B,11210B,40,11,34,143,51,11-210,,11210B,FN,CG,,143.85,-11.566667,11210B,
11211,S,PEARSON REEF,310,11,34,143,43,PEARSON (formerly Forty Winks),LAGOONAL,11211S,FN,CG,M,143.716667,-11.566667,Pearson Reef,
11212,S,JUKES REEF,100,11,35,143,50,JUKES,,11212S,FN,CG,,143.833333,-11.583333,JUKES REEF,
11213,S,11213S,40,11,35,143,30.5,11-213,,11213S,FN,CG,,143.508333,-11.583333,11213S,
11214,S,BOWLES REEF,1320,11,37.5,143,41.5,11-214,,11214S,FN,CG,,143.691667,-11.625,BOWLES REEF,
11215,S,11215S,20,11,37.5,143,51,11-215,,11215S,FN,CG,,143.85,-11.625,11215S,
11216,S,11216S,0,11,39.5,143,35,11-216,,11216S,FN,CG,,143.583333,-11.658333,11216S,
11217,S,11217S,6939,11,41.5,143,33.5,11-217,,11217S,FN,CG,,143.558333,-11.691667,11217S,
11218,S,11218S,30,11,38.5,143,54,11-218,,11218S,FN,CG,,143.9,-11.641667,11218S,
11219,S,11219S,20,11,40,143,53.5,11-219,,11219S,FN,CG,,143.891667,-11.666667,11219S,
11220,S,11220S,20,11,42,143,53.5,11-220,,11220S,FN,CG,,143.891667,-11.7,11220S,
11221,S,11221S,20,11,43.5,143,53,11-221,,11221S,FN,CG,,143.883333,-11.725,11221S,
11222,S1,MIDDLE BANKS (1),,11,46,143,29,MIDDLE BANKS (1),SUBMERGED/PATCHES,11222S1,FN,CG,M,143.483333,-11.766667,MIDDLE BANKS (1),
11222,S2,MIDDLE BANKS (2),,11,45.8,143,39.1,MIDDLE BANKS (2),SUBMERGED/PATCHES,11222S2,FN,CG,M,143.651667,-11.763333,Middle Banks 2,1
11222,S3,MIDDLE BANKS B (3),,11,46.3,143,39.5,MIDDLE BANKS (3),SUBMERGED/PATCHES,11222S3,FN,CG,M,143.658333,-11.771667,Middle Banks 3,1
11222,S4,MIDDLE BANKS C (4),,11,51.5,143,35.5,MIDDLE BANKS (4),SUBMERGED/PATCHES,11222S4,FN,CG,M,143.591667,-11.858333,MIDDLE BANKS C (4),
11223,S,THREE REEFS,810,11,46,143,53,THREE REEFS,CRESCENTIC,11223S,FN,CG,O,143.883333,-11.766667,THREE REEFS,
11224,S,11224S,10,11,47,143,51.5,11-224,,11224S,FN,CG,,143.858333,-11.783333,11224S,
11225,S,11225S,60,11,47,143,51.5,11-225,,11225S,FN,CG,,143.858333,-11.783333,11225S,
11226,S,11226S,30,11,48,143,51,11-226,,11226S,FN,CG,,143.85,-11.8,11226S,
11227,S,11227S,30,11,48.5,143,51,11-227,,11227S,FN,CG,,143.85,-11.808333,11227S,
11228,S,11228S,560,11,49,143,57.5,11-228,,11228S,FN,CG,,143.958333,-11.816667,11228S,
11229,A,11229A,620,11,50,143,50,11229 (A),RIBBON,11229A,FN,CG,O,143.833333,-11.833333,11229A,
11229,B,11229B,190,11,51,143,49.5,11-229,,11229B,FN,CG,O,143.825,-11.85,11229B,
11230,S,11230S,50,11,51.5,143,48,11-230,,11230S,FN,CG,,143.8,-11.858333,11230S,
11231,S,11231S,50,11,52,143,48.5,11-231,,11231S,FN,CG,,143.808333,-11.866667,11231S,
11232,S,FIVE REEFS,250,11,52.5,143,49,FIVES,,11232S,FN,CG,,143.816667,-11.875,FIVE REEFS,
11233,S,11233S,40,11,53.5,143,38.5,11233 (ASHMORE BANKS),,11233S,FN,CG,,143.641667,-11.891667,11233S,
11234,S,11234S,60,11,53.5,143,41,11234 (ASHMORE BANKS),,11234S,FN,CG,,143.683333,-11.891667,11234S,
11235,S,11235S,30,11,53,143,48,11-235,,11235S,FN,CG,,143.8,-11.883333,11235S,
11236,S,11236S,250,11,54,143,49,11-236,,11236S,FN,CG,,143.816667,-11.9,11236S,
11237,A,ASHMORE BANKS (1),100,11,53.11,143,37.76,ASHMORE BANKS (1),REEF PATCHES,11237A,FN,CG,M,143.629333,-11.885167,Ashmore Banks a,1
11237,B,ASHMORE BANKS (2),100,11,52.8,143,42.59,ASHMORE BANKS (2),REEF PATCHES,11237B,FN,CG,M,143.709833,-11.88,Ashmore Banks b,1
11237,C,ASHMORE BANKS (3),100,11,55.6,143,41.29,ASHMORE BANKS (3),REEF PATCHES,11237C,FN,CG,M,143.688167,-11.926667,Ashmore Banks c,1
11238,S,11238S,560,11,56,143,50,11-238,,11238S,FN,CG,,143.833333,-11.933333,11238S,
11239,S,STAR REEF,230,11,57,143,50.5,STAR,,11239S,FN,CG,,143.841667,-11.95,STAR REEF,
11240,S,YULE DETACHED REEF,1410,11,58,143,59,YULE DETACHED,LAGOONAL,11240S,FN,CG,O,143.983333,-11.966667,YULE DETACHED REEF,
11241,S,JOB REEF,250,11,59,143,52,JOB,,11241S,FN,CG,,143.866667,-11.983333,JOB REEF,
11242,S,11242S,10,12,0,143,53,11-242,,11242S,FN,CG,,143.883333,-12,11242S,
11243,S,RAINE REEF,190,11,36,144,1.5,RAINE IS,PLANAR,11243S,FN,CG,O,144.025,-11.6,Raine Island,1
11244,A,GREAT DETACHED REEF (NO 1),3940,11,41,144,1,GREAT DETACHED (A),RIBBON,11244A,FN,CG,O,144.016667,-11.683333,GREAT DETACHED REEF (NO 1),
11244,B,GREAT DETACHED REEF (NO 2),10440,11,47,144,3,GREAT DETACHED (B),RIBBON,11244B,FN,CG,O,144.05,-11.783333,GREAT DETACHED REEF (NO 2),
11244,C,GREAT DETACHED REEF (NO 3),1690,11,47,143,59.5,GREAT DETACHED (C),RIBBON,11244C,FN,CG,O,143.991667,-11.783333,GREAT DETACHED REEF (NO 3),
11244,D,GREAT DETACHED REEF (NO 4),2440,11,43.5,143,58,GREAT DETACHED D,,11244D,FN,CG,O,143.966667,-11.725,GREAT DETACHED REEF (NO 4),
11245,S,11245S,,11,32.5,144,0.5,11-245,,11245S,,,,144.008333,-11.541667,11245S,
11246,S,PASSAGE REEF,,11,58,143,14.6,PASSAGE,,11246S,,,,143.243333,-11.966667,PASSAGE REEF,
11701,S,11701S,,0,0,0,0,11-701,,11701S,,,,0,0,11701S,
11702,S,11702S,,0,0,0,0,11-702,,11702S,,,,0,0,11702S,
11703,S,11703S,,0,0,0,0,11-703,,11703S,,,,0,0,11703S,
11704,S,11704S,,0,0,0,0,11-704,,11704S,,,,0,0,11704S,
11705,S,11705S,,0,0,0,0,11-705,,11705S,,,,0,0,11705S,
11706,S,11706S,,0,0,0,0,11-706,,11706S,,,,0,0,11706S,
11708,S,11708S,,0,0,0,0,11-708,,11708S,,,,0,0,11708S,
11709,S,11709S,,0,0,0,0,11-709,,11709S,,,,0,0,11709S,
11710,S,11710S,,0,0,0,0,11-710,,11710S,,,,0,0,11710S,
11711,S,11711S,,0,0,0,0,11-711,,11711S,,,,0,0,11711S,
11712,S,11712S,,0,0,0,0,11-712,,11712S,,,,0,0,11712S,
11713,S,11713S,,0,0,0,0,11-713,,11713S,,,,0,0,11713S,
11714,S,11714S,,0,0,0,0,11-714,,11714S,,,,0,0,11714S,
11715,S,11715S,,0,0,0,0,11-715,,11715S,,,,0,0,11715S,
11716,S,11716S,,0,0,0,0,11-716,,11716S,,,,0,0,11716S,
11717,S,11717S,,0,0,0,0,11-717,,11717S,,,,0,0,11717S,
11718,S,11718S,,0,0,0,0,11-718,,11718S,,,,0,0,11718S,
11719,S,11719S,,0,0,0,0,11-719,,11719S,,,,0,0,11719S,
11720,S,11720S,,0,0,0,0,11-720,,11720S,,,,0,0,11720S,
11721,S,11721S,,0,0,0,0,11-721,,11721S,,,,0,0,11721S,
11722,S,11722S,,0,0,0,0,11-722,,11722S,,,,0,0,11722S,
11723,S,11723S,,0,0,0,0,11-723,,11723S,,,,0,0,11723S,
11724,S,11724S,,0,0,0,0,11-724,,11724S,,,,0,0,11724S,
11725,S,11725S,,0,0,0,0,11-725,,11725S,,,,0,0,11725S,
11726,S,11726S,,0,0,0,0,11-726,,11726S,,,,0,0,11726S,
11727,S,11727S,,0,0,0,0,11-727,,11727S,,,,0,0,11727S,
11728,S,11728S,,0,0,0,0,11-728,,11728S,,,,0,0,11728S,
11729,S,11729S,,0,0,0,0,11-729,,11729S,,,,0,0,11729S,
11730,S,11730S,,0,0,0,0,11-730,,11730S,,,,0,0,11730S,
11731,S,11731S,,0,0,0,0,11-731,,11731S,,,,0,0,11731S,
11732,S,11732S,,0,0,0,0,11-732,,11732S,,,,0,0,11732S,
12001,S,HAGGERSTON REEF,439,12,2,143,18,HAGGERSTONE ISLAND,,12001S,FN,CG,,143.3,-12.033333,HAGGERSTON REEF,
12002,S,BANNAN REEF,10,12,4,143,17.5,BANNAN,,12002S,FN,CG,,143.291667,-12.066667,BANNAN REEF,
12003,S,MASON REEF,39310,12,7,143,26.5,MASON,,12003S,FN,CG,,143.441667,-12.116667,MASON REEF,
12004,S,MOODY REEF,620,12,6,143,15.5,MOODY,,12004S,FN,CG,,143.258333,-12.1,MOODY REEF,
12005,S,YOUNG REEF,20,12,7,143,13,YOUNG,,12005S,FN,CG,,143.216667,-12.116667,YOUNG REEF,
12006,S,LAUREL REEF,190,12,8,143,16.5,LAUREL,PLANAR,12006S,FN,CG,I,143.275,-12.133333,LAUREL REEF,
12007,S,NOMAD REEF,6160,12,9,143,21.5,NOMAD,,12007S,FN,CG,,143.358333,-12.15,NOMAD REEF,
12008,S,TYRREL REEFS,190,12,11.5,143,6.5,TYRRELS,,12008S,FN,CG,,143.108333,-12.191667,TYRREL REEFS,
12009,S,PICKARD REEF,150,12,14,143,8,PICKARD,,12009S,FN,CG,,143.133333,-12.233333,PICKARD REEF,
12010,S,KAY REEF,750,12,14,143,17,KAY,PLANAR,12010S,FN,CG,I,143.283333,-12.233333,Kay Islet,1
12011,S,BEESLEY-BAIRD REEF,80,12,14.5,143,12.5,BEESLEY-BAIRD ISLETS,,12011S,FN,CG,,143.208333,-12.241667,BEESLEY-BAIRD REEF,
12012,S,PIPER REEF,380,12,15,143,14,PIPER,,12012S,FN,CG,,143.233333,-12.25,PIPER REEF,
12013,S,INSET REEF,190,12,14.5,143,16.5,INSET,,12013S,FN,CG,,143.275,-12.241667,INSET REEF,
12014,S,HAZEL REEF,160,12,16,143,17.5,HAZEL,,12014S,FN,CG,,143.291667,-12.266667,HAZEL REEF,
12015,S,ADA,1,12,17,143,7.5,ADA,,12015S,FN,CG,,143.125,-12.283333,ADA,
12016,A,GALLON REEF,8560,12,18,143,21,GALLON,,12016A,FN,CG,M,143.35,-12.3,GALLON REEF,
12016,B,FORBES ISLANDS REEF,120,12,17.5,143,24.5,FORBES IS'S,FRINGING,12016B,FN,CG,M,143.408333,-12.291667,Forbes Islands,1
12016,C,12016C,30320,12,16,143,31.5,12-016,,12016C,FN,CG,M,143.525,-12.266667,12016C,
12017,S,LION REEF(12017),40,12,18,143,11,LION (12017),,12017S,FN,CG,,143.183333,-12.3,LION REEF(12017),
12018,S,DANIELL REEF,30,12,18.5,143,11.5,DANIELL,,12018S,FN,CG,,143.191667,-12.308333,DANIELL REEF,
12019,S,NORTH PINT PATCH,30,12,19.5,143,20,NORTH PINT PATCH,,12019S,FN,CG,,143.333333,-12.325,NORTH PINT PATCH,
12020,S,SOUTH PINT PATCH,30,12,21,143,21.5,SOUTH PINT PATCH,,12020S,FN,CG,,143.358333,-12.35,SOUTH PINT PATCH,
12021,S,ANDREW REEF,60,12,21,143,14.5,ANDREW,,12021S,NA,CG,,143.241667,-12.35,ANDREW REEF,
12022,S,12022S,620,12,22,143,13,12-022,,12022S,NA,CG,,143.216667,-12.366667,12022S,
12023,S,KANGAROO SHOALS,80,12,23.5,143,16.5,KANGAROO SHOALS,,12023S,NA,CG,,143.275,-12.391667,KANGAROO SHOALS,
12024,S,12024S,410,12,23,143,29,12-024,,12024S,FN,CG,,143.483333,-12.383333,12024S,
12025,S,12025S,40,12,26,143,17,12-025,,12025S,FN,CG,,143.283333,-12.433333,12025S,
12026,S,KEMP ROCKS REEF,0,12,26.5,143,21.5,KEMP ROCKS,,12026S,FN,CG,,143.358333,-12.441667,KEMP ROCKS REEF,
12027,A,EEL REEF,11560,12,29,143,26.5,EEL,,12027A,FN,CG,M,143.441667,-12.483333,EEL REEF,
12027,B,QUOIN REEF(12027),6500,12,24,143,32,QUOIN IS,FRINGING,12027B,FN,CG,M,143.533333,-12.4,Quoin Island,1
12027,C,FISON REEFS,1,12,24.5,143,29.5,FISON,FRINGING,12027C,FN,CG,M,143.491667,-12.408333,FISON REEFS,
12028,S,12028S,10,12,0,143,53.5,12-028,,12028S,FN,CG,,143.891667,-12,12028S,
12029,S,12029S,10,12,0,143,53.5,12-029,,12029S,FN,CG,,143.891667,-12,12029S,
12030,S,12030S,51560,12,5.5,143,41,12-030,,12030S,FN,CG,,143.683333,-12.091667,12030S,
12031,S,12031S,120,12,0.5,143,54.5,12-031,,12031S,FN,CG,,143.908333,-12.008333,12031S,
12032,S,12032S,190,12,1,143,56.5,12-032,,12032S,FN,CG,,143.941667,-12.016667,12032S,
